Timestamp(ms),Current(uA)
2135,3.522
2136,3.550
2137,3.533
2138,3.536
2139,3.519
2140,3.521
2141,3.504
2142,3.536
2143,3.500
2144,3.515
2145,3.523
2146,3.541
2147,3.502
2148,3.531
2149,3.522
2150,3.529
2151,3.524
2152,3.534
2153,3.538
2154,3.522
2155,3.533
2156,3.537
2157,3.522
2158,3.552
2159,3.528
2160,3.556
2161,3.553
2162,3.533
2163,3.524
2164,3.521
2165,3.528
2166,3.530
2167,3.518
2168,3.514
2169,3.510
2170,3.524
2171,3.529
2172,3.525
2173,3.554
2174,3.515
2175,3.533
2176,3.526
2177,3.536
2178,3.513
2179,3.522
2180,3.514
2181,3.508
2182,3.535
2183,3.518
2184,3.511
2185,3.515
2186,3.502
2187,3.534
2188,3.543
2189,3.520
2190,3.522
2191,3.509
2192,3.528
2193,3.508
2194,3.495
2195,3.511
2196,3.519
2197,3.528
2198,3.518
2199,3.515
2200,3.523
2201,3.523
2202,3.528
2203,3.508
2204,3.514
2205,3.514
2206,3.547
2207,3.540
2208,3.507
2209,3.534
2210,3.521
2211,3.537
2212,3.523
2213,3.530
2214,3.530
2215,3.498
2216,3.518
2217,3.519
2218,3.507
2219,3.496
2220,3.528
2221,3.525
2222,3.548
2223,3.544
2224,3.527
2225,3.502
2226,3.540
2227,3.527
2228,3.554
2229,3.544
2230,3.513
2231,3.523
2232,3.525
2233,3.516
2234,3.522
2235,3.543
2236,3.551
2237,3.551
2238,3.540
2239,3.522
2240,3.519
2241,3.516
2242,3.518
2243,3.527
2244,3.530
2245,3.506
2246,3.531
2247,3.522
2248,3.507
2249,3.539
2250,3.517
2251,3.520
2252,3.519
2253,3.513
2254,3.531
2255,3.539
2256,3.527
2257,3.532
2258,3.541
2259,3.533
2260,3.515
2261,3.523
2262,3.509
2263,3.500
2264,3.515
2265,3.535
2266,3.516
2267,3.540
2268,3.520
2269,3.524
2270,3.523
2271,3.522
2272,3.532
2273,3.533
2274,3.518
2275,3.528
2276,3.536
2277,3.531
2278,3.524
2279,3.538
2280,3.501
2281,3.536
2282,3.519
2283,3.521
2284,3.523
2285,3.520
2286,3.515
2287,3.518
2288,3.525
2289,3.537
2290,3.537
2291,3.528
2292,3.510
2293,3.517
2294,3.529
2295,3.507
2296,3.529
2297,3.538
2298,3.541
2299,3.544
2300,3.529
2301,3.532
2302,3.531
2303,3.517
2304,3.529
2305,3.530
2306,3.517
2307,3.533
2308,3.543
2309,3.525
2310,3.537
2311,3.524
2312,3.534
2313,3.521
2314,3.536
2315,3.545
2316,3.523
2317,3.521
2318,3.514
2319,3.532
2320,3.540
2321,3.526
2322,3.523
2323,3.535
2324,3.504
2325,3.513
2326,3.507
2327,3.508
2328,3.529
2329,3.530
2330,3.535
2331,3.527
2332,3.536
2333,3.517
2334,3.518
2335,3.526
2336,3.548
2337,3.533
2338,3.510
2339,3.516
2340,3.539
2341,3.526
2342,3.517
2343,3.514
2344,3.525
2345,3.514
2346,3.536
2347,3.524
2348,3.504
2349,3.518
2350,3.532
2351,3.506
2352,3.520
2353,3.530
2354,3.532
2355,3.545
2356,3.522
2357,3.539
2358,3.525
2359,3.525
2360,3.546
2361,3.528
2362,3.536
2363,3.534
2364,3.514
2365,3.518
2366,3.506
2367,3.532
2368,3.524
2369,3.518
2370,3.536
2371,3.530
2372,3.522
2373,3.502
2374,3.530
2375,3.528
2376,3.532
2377,3.528
2378,3.526
2379,3.499
2380,3.534
2381,3.552
2382,3.548
2383,3.535
2384,3.540
2385,3.547
2386,3.539
2387,3.541
2388,3.554
2389,3.547
2390,3.537
2391,3.532
2392,3.537
2393,3.535
2394,3.537
2395,3.517
2396,3.511
2397,3.528
2398,3.521
2399,3.540
2400,3.509
2401,3.537
2402,3.541
2403,3.527
2404,3.529
2405,3.540
2406,3.523
2407,3.546
2408,3.539
2409,3.522
2410,3.516
2411,3.507
2412,3.520
2413,3.519
2414,3.512
2415,3.524
2416,3.507
2417,3.531
2418,3.544
2419,3.549
2420,3.541
2421,3.537
2422,3.533
2423,3.529
2424,3.534
2425,3.526
2426,3.544
2427,3.519
2428,3.523
2429,3.522
2430,3.514
2431,3.551
2432,3.542
2433,3.517
2434,3.550
2435,3.515
2436,3.550
2437,3.512
2438,3.508
2439,3.538
2440,3.533
2441,3.546
2442,3.554
2443,3.526
2444,3.526
2445,3.504
2446,3.537
2447,3.538
2448,3.549
2449,3.517
2450,3.531
2451,3.522
2452,3.534
2453,3.525
2454,3.544
2455,3.510
2456,3.531
2457,3.538
2458,3.526
2459,3.510
2460,3.509
2461,3.516
2462,3.535
2463,3.520
2464,3.526
2465,3.534
2466,3.511
2467,3.523
2468,3.498
2469,3.522
2470,3.510
2471,3.534
2472,3.533
2473,3.537
2474,3.530
2475,3.529
2476,3.523
2477,3.505
2478,3.539
2479,3.530
2480,3.500
2481,3.512
2482,3.511
2483,3.518
2484,3.547
2485,3.524
2486,3.503
2487,3.540
2488,3.539
2489,3.521
2490,3.505
2491,3.516
2492,3.509
2493,3.533
2494,3.520
2495,3.510
2496,3.507
2497,3.518
2498,3.536
2499,3.542
2500,3.525
2501,3.531
2502,3.537
2503,3.537
2504,3.523
2505,3.540
2506,3.520
2507,3.515
2508,3.517
2509,3.508
2510,3.529
2511,3.521
2512,3.515
2513,3.526
2514,3.526
2515,3.532
2516,3.527
2517,3.551
2518,3.515
2519,3.523
2520,3.526
2521,3.531
2522,3.516
2523,3.537
2524,3.559
2525,3.521
2526,3.528
2527,3.523
2528,3.542
2529,3.520
2530,3.523
2531,3.537
2532,3.514
2533,3.527
2534,3.529
2535,3.521
2536,3.530
2537,3.510
2538,3.520
2539,3.512
2540,3.522
2541,3.516
2542,3.516
2543,3.520
2544,3.522
2545,3.516
2546,3.525
2547,3.516
2548,3.514
2549,3.525
2550,3.498
2551,3.514
2552,3.521
2553,3.533
2554,3.517
2555,3.525
2556,3.535
2557,3.557
2558,3.545
2559,3.510
2560,3.528
2561,3.507
2562,3.529
2563,3.547
2564,3.528
2565,3.508
2566,3.523
2567,3.534
2568,3.563
2569,3.537
2570,3.533
2571,3.532
2572,3.529
2573,3.525
2574,3.522
2575,3.510
2576,3.513
2577,3.516
2578,3.535
2579,3.513
2580,3.532
2581,3.509
2582,3.521
2583,3.537
2584,3.527
2585,3.529
2586,3.526
2587,3.529
2588,3.538
2589,3.512
2590,3.510
2591,3.532
2592,3.545
2593,3.532
2594,3.526
2595,3.552
2596,3.528
2597,3.501
2598,3.507
2599,3.507
2600,3.529
2601,3.529
2602,3.528
2603,3.506
2604,3.538
2605,3.533
2606,3.552
2607,3.510
2608,3.515
2609,3.519
2610,3.522
2611,3.512
2612,3.532
2613,3.537
2614,3.513
2615,3.529
2616,3.530
2617,3.531
2618,3.520
2619,3.510
2620,3.521
2621,3.512
2622,3.536
2623,3.529
2624,3.536
2625,3.541
2626,3.523
2627,3.527
2628,3.548
2629,3.514
2630,3.518
2631,3.506
2632,3.527
2633,3.539
2634,3.501
2635,3.509
2636,3.504
2637,3.524
2638,3.502
2639,3.526
2640,3.507
2641,3.522
2642,3.518
2643,3.518
2644,3.519
2645,3.522
2646,3.505
2647,3.514
2648,3.491
2649,3.519
2650,3.523
2651,3.485
2652,3.515
2653,3.509
2654,3.553
2655,3.514
2656,3.531
2657,3.550
2658,3.551
2659,3.529
2660,3.539
2661,3.516
2662,3.536
2663,3.542
2664,3.523
2665,3.518
2666,3.550
2667,3.523
2668,3.525
2669,3.537
2670,3.538
2671,3.515
2672,3.527
2673,3.532
2674,3.518
2675,3.496
2676,3.509
2677,3.523
2678,3.519
2679,3.535
2680,3.539
2681,3.541
2682,3.511
2683,3.532
2684,3.541
2685,3.533
2686,3.546
2687,3.508
2688,3.504
2689,3.512
2690,3.520
2691,3.523
2692,3.536
2693,3.519
2694,3.517
2695,3.510
2696,3.512
2697,3.498
2698,3.524
2699,3.525
2700,3.500
2701,3.530
2702,3.516
2703,3.502
2704,3.515
2705,3.524
2706,3.521
2707,3.518
2708,3.521
2709,3.522
2710,3.530
2711,3.548
2712,3.520
2713,3.527
2714,3.527
2715,3.510
2716,3.515
2717,3.492
2718,3.545
2719,3.502
2720,3.507
2721,3.510
2722,3.523
2723,3.545
2724,3.514
2725,3.514
2726,3.525
2727,3.537
2728,3.522
2729,3.528
2730,3.528
2731,3.532
2732,3.515
2733,3.509
2734,3.517
2735,3.520
2736,3.526
2737,3.519
2738,3.538
2739,3.540
2740,3.551
2741,3.522
2742,3.540
2743,3.537
2744,3.521
2745,3.518
2746,3.507
2747,3.504
2748,3.505
2749,3.522
2750,3.529
2751,3.518
2752,3.544
2753,3.549
2754,3.521
2755,3.529
2756,3.545
2757,3.540
2758,3.511
2759,3.537
2760,3.520
2761,3.524
2762,3.511
2763,3.515
2764,3.541
2765,3.520
2766,3.515
2767,3.531
2768,3.514
2769,3.517
2770,3.514
2771,3.535
2772,3.538
2773,3.540
2774,3.517
2775,3.529
2776,3.520
2777,3.532
2778,3.519
2779,3.522
2780,3.530
2781,3.535
2782,3.524
2783,3.543
2784,3.531
2785,3.520
2786,3.525
2787,3.525
2788,3.529
2789,3.524
2790,3.537
2791,3.512
2792,3.497
2793,3.499
2794,3.537
2795,3.553
2796,3.517
2797,3.536
2798,3.519
2799,3.514
2800,3.554
2801,3.544
2802,3.532
2803,3.522
2804,3.529
2805,3.524
2806,3.539
2807,3.540
2808,3.537
2809,3.530
2810,3.552
2811,3.517
2812,3.520
2813,3.529
2814,3.517
2815,3.524
2816,3.520
2817,3.513
2818,3.509
2819,3.535
2820,3.553
2821,3.517
2822,3.538
2823,3.519
2824,3.562
2825,3.530
2826,3.541
2827,3.541
2828,3.532
2829,3.534
2830,3.520
2831,3.532
2832,3.524
2833,3.525
2834,3.540
2835,3.540
2836,3.536
2837,3.525
2838,3.540
2839,3.528
2840,3.531
2841,3.525
2842,3.550
2843,3.536
2844,3.526
2845,3.541
2846,3.509
2847,3.541
2848,3.544
2849,3.563
2850,3.545
2851,3.526
2852,3.521
2853,3.519
2854,3.526
2855,3.520
2856,3.521
2857,3.546
2858,3.531
2859,3.529
2860,3.543
2861,3.533
2862,3.549
2863,3.522
2864,3.508
2865,3.535
2866,3.543
2867,3.515
2868,3.539
2869,3.541
2870,3.530
2871,3.549
2872,3.536
2873,3.531
2874,3.537
2875,3.534
2876,3.536
2877,3.532
2878,3.549
2879,3.526
2880,3.550
2881,3.534
2882,3.523
2883,3.532
2884,3.534
2885,3.537
2886,3.516
2887,3.527
2888,3.536
2889,3.525
2890,3.540
2891,3.531
2892,3.526
2893,3.539
2894,3.512
2895,3.529
2896,3.532
2897,3.536
2898,3.519
2899,3.534
2900,3.525
2901,3.510
2902,3.513
2903,3.534
2904,3.529
2905,3.505
2906,3.536
2907,3.525
2908,3.493
2909,3.505
2910,3.542
2911,3.539
2912,3.531
2913,3.525
2914,3.516
2915,3.506
2916,3.518
2917,3.526
2918,3.518
2919,3.534
2920,3.509
2921,3.519
2922,3.518
2923,3.517
2924,3.529
2925,3.551
2926,3.502
2927,3.531
2928,3.513
2929,3.519
2930,3.524
2931,3.508
2932,3.541
2933,3.531
2934,3.508
2935,3.535
2936,3.516
2937,3.548
2938,3.528
2939,3.517
2940,3.545
2941,3.554
2942,3.533
2943,3.534
2944,3.523
2945,3.527
2946,3.508
2947,3.523
2948,3.517
2949,3.529
2950,3.527
2951,3.539
2952,3.557
2953,3.537
2954,3.551
2955,3.524
2956,3.514
2957,3.527
2958,3.551
2959,3.531
2960,3.523
2961,3.535
2962,3.525
2963,3.520
2964,3.540
2965,3.521
2966,3.547
2967,3.545
2968,3.519
2969,3.523
2970,3.521
2971,3.540
2972,3.558
2973,3.530
2974,3.525
2975,3.534
2976,3.532
2977,3.536
2978,3.554
2979,3.531
2980,3.526
2981,3.518
2982,3.529
2983,3.534
2984,3.527
2985,3.541
2986,3.538
2987,3.514
2988,3.520
2989,3.556
2990,3.546
2991,3.553
2992,3.534
2993,3.534
2994,3.544
2995,3.530
2996,3.527
2997,3.538
2998,3.528
2999,3.525
3000,3.542
3001,3.538
3002,3.521
3003,3.541
3004,3.539
3005,3.548
3006,3.541
3007,3.535
3008,3.537
3009,3.543
3010,3.530
3011,3.529
3012,3.508
3013,3.531
3014,3.543
3015,3.513
3016,3.553
3017,3.516
3018,3.551
3019,3.526
3020,3.535
3021,3.515
3022,3.541
3023,3.529
3024,3.536
3025,3.524
3026,3.539
3027,3.521
3028,3.513
3029,3.535
3030,3.528
3031,3.549
3032,3.523
3033,3.539
3034,3.530
3035,3.516
3036,3.517
3037,3.525
3038,3.518
3039,3.512
3040,3.526
3041,3.521
3042,3.534
3043,3.516
3044,3.546
3045,3.525
3046,3.537
3047,3.518
3048,3.546
3049,3.541
3050,3.541
3051,3.553
3052,3.541
3053,3.535
3054,3.526
3055,3.540
3056,3.544
3057,3.506
3058,3.529
3059,3.519
3060,3.534
3061,3.527
3062,3.551
3063,3.525
3064,3.536
3065,3.531
3066,3.513
3067,3.518
3068,3.533
3069,3.549
3070,3.539
3071,3.526
3072,3.549
3073,3.527
3074,3.531
3075,3.532
3076,3.530
3077,3.524
3078,3.522
3079,3.540
3080,3.527
3081,3.529
3082,3.521
3083,3.504
3084,3.516
3085,3.531
3086,3.535
3087,3.541
3088,3.500
3089,3.509
3090,3.526
3091,3.516
3092,3.542
3093,3.546
3094,3.516
3095,3.530
3096,3.541
3097,3.524
3098,3.523
3099,3.536
3100,3.522
3101,3.531
3102,3.515
3103,3.532
3104,3.528
3105,3.539
3106,3.528
3107,3.491
3108,3.515
3109,3.529
3110,3.516
3111,3.519
3112,3.524
3113,3.538
3114,3.542
3115,3.516
3116,3.531
3117,3.528
3118,3.512
3119,3.538
3120,3.537
3121,3.546
3122,3.534
3123,3.528
3124,3.525
3125,3.530
3126,3.536
3127,3.534
3128,3.530
3129,3.530
3130,3.530
3131,3.512
3132,3.544
3133,3.517
3134,3.525
3135,3.540
3136,3.549
3137,3.533
3138,3.537
3139,3.517
3140,3.526
3141,3.539
3142,3.531
3143,3.553
3144,3.525
3145,3.529
3146,3.523
3147,3.539
3148,3.518
3149,3.517
3150,3.518
3151,3.517
3152,3.526
3153,3.547
3154,3.534
3155,3.536
3156,3.545
3157,3.521
3158,3.511
3159,3.523
3160,3.508
3161,3.527
3162,3.533
3163,3.531
3164,3.518
3165,3.510
3166,3.545
3167,3.504
3168,3.532
3169,3.539
3170,3.531
3171,3.537
3172,3.523
3173,3.537
3174,3.515
3175,3.532
3176,3.533
3177,3.529
3178,3.533
3179,3.512
3180,3.561
3181,3.507
3182,3.508
3183,3.528
3184,3.521
3185,3.549
3186,3.511
3187,3.522
3188,3.518
3189,3.513
3190,3.529
3191,3.507
3192,3.517
3193,3.503
3194,3.510
3195,3.516
3196,3.530
3197,3.521
3198,3.517
3199,3.519
3200,3.527
3201,3.517
3202,3.523
3203,3.515
3204,3.506
3205,3.526
3206,3.513
3207,3.516
3208,3.531
3209,3.516
3210,3.521
3211,3.516
3212,3.527
3213,3.495
3214,3.522
3215,3.512
3216,3.521
3217,3.503
3218,3.502
3219,3.537
3220,3.513
3221,3.517
3222,3.538
3223,3.523
3224,3.516
3225,3.518
3226,3.514
3227,3.539
3228,3.516
3229,3.512
3230,3.524
3231,3.521
3232,3.529
3233,3.524
3234,3.550
3235,3.521
3236,3.510
3237,3.537
3238,3.492
3239,3.515
3240,3.514
3241,3.547
3242,3.517
3243,3.526
3244,3.534
3245,3.517
3246,3.516
3247,3.518
3248,3.508
3249,3.516
3250,3.518
3251,3.519
3252,3.514
3253,3.508
3254,3.516
3255,3.501
3256,3.513
3257,3.499
3258,3.526
3259,3.525
3260,3.515
3261,3.516
3262,3.520
3263,3.521
3264,3.521
3265,3.511
3266,3.511
3267,3.529
3268,3.538
3269,3.510
3270,3.503
3271,3.528
3272,3.527
3273,3.529
3274,3.527
3275,3.521
3276,3.522
3277,3.521
3278,3.536
3279,3.513
3280,3.503
3281,3.520
3282,3.518
3283,3.537
3284,3.511
3285,3.511
3286,3.525
3287,3.535
3288,3.521
3289,3.532
3290,3.557
3291,3.544
3292,3.517
3293,3.532
3294,3.527
3295,3.537
3296,3.560
3297,3.527
3298,3.530
3299,3.524
3300,3.537
3301,3.531
3302,3.561
3303,3.546
3304,3.528
3305,3.521
3306,3.534
3307,3.532
3308,3.530
3309,3.532
3310,3.544
3311,3.522
3312,3.531
3313,3.528
3314,3.524
3315,3.511
3316,3.534
3317,3.531
3318,3.527
3319,3.514
3320,3.511
3321,3.535
3322,3.527
3323,3.541
3324,3.509
3325,3.534
3326,3.516
3327,3.517
3328,3.513
3329,3.522
3330,3.528
3331,3.533
3332,3.532
3333,3.525
3334,3.550
3335,3.508
3336,3.530
3337,3.534
3338,3.520
3339,3.531
3340,3.507
3341,3.549
3342,3.510
3343,3.536
3344,3.543
3345,3.519
3346,3.520
3347,3.523
3348,3.529
3349,3.534
3350,3.521
3351,3.508
3352,3.539
3353,3.522
3354,3.527
3355,3.524
3356,3.525
3357,3.539
3358,3.534
3359,3.531
3360,3.573
3361,3.544
3362,3.537
3363,3.532
3364,3.527
3365,3.529
3366,3.512
3367,3.549
3368,3.542
3369,3.526
3370,3.531
3371,3.525
3372,3.517
3373,3.534
3374,3.528
3375,3.527
3376,3.526
3377,3.540
3378,3.536
3379,3.526
3380,3.532
3381,3.549
3382,3.536
3383,3.539
3384,3.523
3385,3.530
3386,5.951
3387,7.701
3388,8.432
3389,8.611
3390,8.785
3391,8.792
3392,7.534
3393,5.332
3394,4.478
3395,4.120
3396,4.002
3397,4.665
3398,39270.965
3399,30000.086
3400,23447.693
3401,17303.104
3402,22542.756
3403,24594.635
3404,25296.484
3405,25339.865
3406,25305.043
3407,25231.941
3408,25251.404
3409,25258.902
3410,25597.496
3411,28301.225
3412,30169.883
3413,28614.301
3414,26809.127
3415,29239.258
3416,27960.834
3417,28910.617
3418,30019.664
3419,30435.469
3420,30589.826
3421,30644.395
3422,28383.930
3423,26916.064
3424,25947.516
3425,25303.188
3426,25073.754
3427,24996.658
3428,28831.658
3429,45803.305
3430,51566.258
3431,53702.555
3432,54516.871
3433,54801.418
3434,54904.969
3435,54973.656
3436,55030.273
3437,55017.004
3438,54987.336
3439,54989.297
3440,55026.008
3441,55011.914
3442,55000.727
3443,55032.898
3444,55080.234
3445,55068.418
3446,55058.340
3447,55082.270
3448,55072.648
3449,55075.570
3450,55103.574
3451,58276.535
3452,93445.031
3453,106334.578
3454,111340.914
3455,113381.953
3456,113685.938
3457,113836.586
3458,114021.477
3459,114264.438
3460,114096.953
3461,114207.828
3462,113788.336
3463,113915.148
3464,113816.609
3465,114171.055
3466,114010.711
3467,113838.648
3468,113998.352
3469,113771.398
3470,114119.016
3471,114225.031
3472,114141.031
3473,114253.398
3474,114154.383
3475,114374.461
3476,114105.422
3477,114155.031
3478,114230.367
3479,114142.391
3480,114208.930
3481,113973.656
3482,114291.727
3483,114328.930
3484,114545.961
3485,114704.359
3486,114463.227
3487,114249.773
3488,114634.844
3489,114743.586
3490,114666.547
3491,122593.063
3492,125207.266
3493,126795.461
3494,127311.680
3495,127720.023
3496,127407.344
3497,128101.211
3498,127625.227
3499,127542.695
3500,127315.242
3501,127667.281
3502,124676.586
3503,118063.172
3504,116251.977
3505,115377.047
3506,122094.125
3507,126151.398
3508,127502.180
3509,127824.555
3510,128038.859
3511,128233.016
3512,128407.977
3513,127755.992
3514,128160.070
3515,127990.164
3516,128187.813
3517,128021.156
3518,127956.867
3519,127907.211
3520,127980.438
3521,127917.156
3522,127747.477
3523,128086.891
3524,127407.656
3525,128075.391
3526,127527.719
3527,128127.742
3528,127870.320
3529,128031.438
3530,127852.227
3531,128035.953
3532,128017.852
3533,127886.234
3534,128171.945
3535,127723.914
3536,128196.555
3537,127977.125
3538,125222.313
3539,126405.336
3540,127897.664
3541,126684.797
3542,125416.883
3543,126645.531
3544,127289.695
3545,127088.211
3546,127630.531
3547,127743.617
3548,127614.648
3549,127284.734
3550,127213.578
3551,127344.906
3552,126877.727
3553,127187.953
3554,126720.125
3555,127275.133
3556,126690.930
3557,124238.359
3558,122659.023
3559,121469.148
3560,120946.594
3561,120575.414
3562,120632.664
3563,120363.734
3564,120152.711
3565,115813.781
3566,113502.789
3567,112847.883
3568,112391.438
3569,112207.883
3570,112362.234
3571,112202.820
3572,112179.492
3573,112293.016
3574,112227.078
3575,104062.070
3576,101898.813
3577,101056.750
3578,100702.102
3579,100678.602
3580,100744.383
3581,100701.563
3582,100455.961
3583,100319.625
3584,100470.297
3585,100601.344
3586,100490.422
3587,100538.734
3588,100642.320
3589,100719.055
3590,100745.055
3591,100561.156
3592,100677.469
3593,100719.695
3594,100794.836
3595,100765.195
3596,100987.797
3597,100898.672
3598,100473.906
3599,100859.789
3600,100737.898
3601,100908.945
3602,100643.328
3603,100726.453
3604,100541.656
3605,100593.836
3606,100724.672
3607,100731.070
3608,100899.070
3609,100871.336
3610,100842.852
3611,100977.953
3612,101116.805
3613,101001.742
3614,102862.008
3615,102239.492
3616,102021.898
3617,101905.461
3618,101674.703
3619,101770.836
3620,101643.273
3621,101683.844
3622,101269.828
3623,101236.133
3624,101462.773
3625,103201.359
3626,102390.930
3627,101619.398
3628,106199.820
3629,112473.836
3630,114527.453
3631,115238.438
3632,115361.422
3633,115434.789
3634,115460.500
3635,115186.742
3636,115406.680
3637,116153.883
3638,117097.055
3639,117348.148
3640,117320.242
3641,117374.398
3642,117326.297
3643,117333.438
3644,117085.602
3645,117112.492
3646,117120.289
3647,117471.758
3648,117564.414
3649,117812.266
3650,117464.273
3651,116372.367
3652,115925.836
3653,115921.320
3654,115685.992
3655,115372.180
3656,115080.719
3657,115313.109
3658,115435.086
3659,115447.422
3660,115603.477
3661,115408.227
3662,115011.453
3663,114860.531
3664,115180.289
3665,115050.164
3666,115169.250
3667,115370.945
3668,115447.242
3669,115646.172
3670,115932.375
3671,116123.305
3672,116037.102
3673,116047.117
3674,115877.586
3675,115443.805
3676,115300.789
3677,115089.047
3678,114942.133
3679,114683.727
3680,114737.344
3681,114992.414
3682,115007.938
3683,115193.656
3684,115324.531
3685,115086.125
3686,115227.734
3687,114831.367
3688,115074.602
3689,115259.156
3690,115279.594
3691,115342.766
3692,115595.383
3693,115980.086
3694,116011.969
3695,115901.422
3696,115877.898
3697,115371.703
3698,115412.820
3699,115478.023
3700,115395.836
3701,115423.102
3702,115558.375
3703,115361.984
3704,115524.273
3705,115677.648
3706,115792.570
3707,115560.109
3708,115788.070
3709,115653.242
3710,115456.117
3711,115514.734
3712,115604.547
3713,115593.695
3714,115923.289
3715,115913.977
3716,115995.180
3717,115877.141
3718,115557.891
3719,115346.555
3720,115118.203
3721,115339.156
3722,115280.289
3723,115075.414
3724,115289.273
3725,115333.531
3726,115349.711
3727,115109.586
3728,114735.727
3729,114815.891
3730,115367.625
3731,115254.578
3732,115352.492
3733,115388.875
3734,115472.000
3735,115716.102
3736,115446.352
3737,115835.789
3738,115970.234
3739,116003.297
3740,116016.148
3741,115774.523
3742,115568.883
3743,115633.656
3744,115410.141
3745,115414.477
3746,115242.102
3747,115225.047
3748,115072.625
3749,115225.500
3750,115226.453
3751,115279.375
3752,115503.719
3753,115967.430
3754,116177.039
3755,116037.016
3756,116157.258
3757,116095.891
3758,116578.070
3759,116699.242
3760,116605.820
3761,116032.852
3762,115810.352
3763,115613.484
3764,115427.656
3765,115301.094
3766,115285.602
3767,115378.063
3768,115860.727
3769,115844.680
3770,116072.055
3771,116157.313
3772,115937.828
3773,115841.578
3774,116042.227
3775,116146.000
3776,115434.320
3777,115567.586
3778,115642.188
3779,115812.766
3780,115926.648
3781,116028.406
3782,116239.555
3783,116464.422
3784,116382.070
3785,116073.680
3786,115922.758
3787,115721.234
3788,115879.633
3789,115929.578
3790,115816.773
3791,115794.375
3792,115937.242
3793,115721.578
3794,115675.992
3795,115648.773
3796,115528.781
3797,115708.867
3798,115821.633
3799,116054.266
3800,116205.102
3801,116221.266
3802,116399.141
3803,116587.063
3804,116151.438
3805,116072.828
3806,115576.633
3807,115712.922
3808,115557.477
3809,115191.969
3810,115186.195
3811,115266.813
3812,115133.688
3813,115638.414
3814,115373.398
3815,115323.289
3816,115363.875
3817,115381.469
3818,115303.117
3819,115399.828
3820,115498.070
3821,115686.703
3822,115803.469
3823,116214.094
3824,116567.281
3825,116220.266
3826,116151.023
3827,116115.594
3828,115976.078
3829,116154.820
3830,116191.078
3831,115997.211
3832,115797.867
3833,115638.852
3834,115701.688
3835,115957.094
3836,115760.563
3837,115931.406
3838,115689.188
3839,115915.500
3840,115900.375
3841,115873.156
3842,115896.875
3843,115697.484
3844,116068.984
3845,116412.789
3846,116434.828
3847,116454.727
3848,116384.336
3849,116032.148
3850,115855.727
3851,115450.516
3852,115460.492
3853,115287.852
3854,115189.586
3855,115229.453
3856,115624.781
3857,115627.672
3858,115516.945
3859,114960.328
3860,115055.164
3861,115200.102
3862,115379.945
3863,115277.625
3864,115357.945
3865,115700.375
3866,115915.836
3867,116319.875
3868,116615.086
3869,116375.758
3870,116379.359
3871,116119.938
3872,116038.563
3873,115948.844
3874,115846.367
3875,115469.406
3876,115537.297
3877,115611.133
3878,115591.703
3879,115640.641
3880,115601.125
3881,115662.031
3882,115607.672
3883,115785.711
3884,115598.391
3885,115667.820
3886,115725.695
3887,115804.258
3888,116076.953
3889,116316.594
3890,116081.000
3891,115039.508
3892,114095.367
3893,113764.453
3894,113120.078
3895,113260.516
3896,113941.570
3897,114519.766
3898,114640.477
3899,114787.703
3900,114901.250
3901,114941.422
3902,114746.586
3903,114905.820
3904,114236.633
3905,113736.297
3906,113617.813
3907,113564.977
3908,113639.977
3909,113738.594
3910,113482.648
3911,113209.711
3912,113159.422
3913,113124.883
3914,113531.008
3915,113509.063
3916,113651.102
3917,113661.703
3918,113579.250
3919,113725.945
3920,113430.914
3921,113304.289
3922,112808.109
3923,113178.703
3924,112905.633
3925,113206.156
3926,113005.328
3927,113181.242
3928,113198.242
3929,113560.906
3930,114000.297
3931,113948.805
3932,114057.281
3933,113675.977
3934,113563.570
3935,113627.219
3936,113446.031
3937,113128.109
3938,113617.523
3939,113617.258
3940,113398.867
3941,113790.500
3942,113947.625
3943,114098.984
3944,114126.547
3945,114056.336
